states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4]
34.21093554565348,98.9407638019857,70.7094899442849,79.58050899004724
29.573801479150795,105.29424458947247,68.9759776046325,121.51504864159794
30.760939389950693,61.79492099600245,125.72146872939474,117.12879849790134
31.532644151607318,47.344281328816265,159.31441559169616,142.84954976970567
34.375321746854915,53.70757293472247,153.4153544369351,173.37291402477334
29.43461400944937,63.54294382956088,123.92326076348883,192.53740414635095
25.871848937775432,59.27878688117018,152.45230543860174,135.31621135148876
24.970449426976224,56.14728010628978,131.00183363761008,143.2084690641474
26.933146344491462,61.225039043206124,68.16318336724069,211.58777137684854
29.306499153139395,50.83280666256079,100.35129937283645,114.01166389227784
74.10262094577674,55.79597167223721,71.17382755109283,82.36927811286454
41.68964025485134,97.21102168365965,65.26920663482784,118.89140649970946
40.79848518088606,55.80980141922616,122.40321677342683,147.2454282998914
29.411198538557414,76.54517564253639,83.48366626892322,169.96439099254297
30.132603397836384,45.95896682690176,139.3035450671063,164.84184749760567
27.349831009292664,48.01764735256241,99.25454642252281,141.97853483665634
27.878437210645785,43.08551719729445,114.8038409863978,154.27213084537354
30.471828874367286,45.15507272518401,101.07047080023857,202.6691029267416
32.23518451601912,45.06729326386204,76.51782122935231,249.61646874928158
33.64725526525202,56.300143824202635,87.59775274379382,75.41198590733994
46.616978547806156,76.06729732428667,81.81156887640125,78.94585353347722
31.589361074702516,64.8803214466067,112.84921116945631,126.10070954206728
32.85181364164027,54.78313466661228,111.1673421915583,137.04510050110724
28.778325768088365,55.95170533704483,129.64506504138112,145.96937480899592
29.809337631291985,48.93231511021836,121.38261768359465,194.47342697960082
32.228532231509135,43.43593583048393,136.55749678321823,203.33268641912335
34.719323973196495,46.268710370827066,72.14125566915273,248.46184628037042
25.701556449392996,64.84559276718593,89.00663640332289,122.39103620443272
29.201099715819222,66.35606429590649,88.97742786258566,129.07066325258745
29.32048353078177,55.85103042941963,91.54402723178816,186.89846870283571
62.16865451266338,61.51022899326643,77.34897607837341,82.41383869766807
49.803205846620735,66.29639492257098,110.76867987134885,95.79381770326005
25.669739605756423,87.45819901343106,135.12294445896848,99.98219495524656
25.069922157814524,49.618492157289836,182.2622951621641,114.56358479243032
29.204786027641347,55.44822466172581,79.82990091655839,219.37598434189908
32.01258001099918,61.79755440404852,74.65922653594438,251.0589682997653
28.220420912747436,53.17033322125486,115.07353344843312,134.4083365923487
32.56883611785804,53.31126634431204,128.2835578439297,129.52852413620292
28.65457844345681,52.282107187799696,108.41122119846662,166.8687702103034
26.98993924477798,65.22365687147531,65.4603391070062,237.09452039646237
33.05045210720532,97.21453669082135,67.26793652388166,85.90877296006296
37.12899628218248,83.55039064291441,96.93494309310357,119.11174798234723
40.039199848541976,80.21249683606013,93.77137009773364,157.68882661260648
42.05324421890851,69.89149858519576,102.6512676826344,176.38882060195982
41.61433089511276,49.82612107818177,93.2130331038391,146.17927662499767
45.43392602897735,49.14698889787102,94.19232883214951,188.61458849120302
43.58158955093364,58.983324767845986,66.11085323765404,167.90341598597246
38.146923299266476,48.84034205044545,103.43584260609217,161.29520518661596
30.089218154354405,66.59732982736966,89.68777463511519,174.2497103272506
28.998603061671357,71.77664615812576,105.28737559753499,183.9574080472874
68.8979078851216,56.00840089689994,74.88988947406474,83.64550002588501
33.321598650842596,82.78048315488094,85.42302750752336,133.3232783780116
36.61762345891722,79.46901766549816,98.79934411245628,110.30145275463737
33.7021775441292,83.76846561931337,78.30525997258258,174.79033520842012
37.51698157502543,77.90259522787707,95.22947295215124,195.15982864385566
29.20199864298087,73.69248473547447,85.18944217816384,155.67411434502353
28.210213555795555,57.925270689031656,109.50769515130634,154.51427250105036
28.855606414242942,61.87315492970079,86.84596375628611,185.54907943119412
25.525653701004437,72.29560417584655,66.78180850783788,196.92763713065875
25.428161621768115,56.797024185196165,93.37484807456816,191.48505516027777
51.56898508955847,68.23932072071214,84.15574106643922,79.47765140526147
36.31902001239304,83.14132231502927,89.36442946398294,128.53712640203793
31.774676500388004,56.72431812743788,106.47107080504193,124.15716288355335
27.210321463678397,69.08866543181426,97.23373049127726,126.92295653451642
27.532852473375698,76.92071494058072,107.86690022133124,106.67361498592248
30.900280698190237,61.07081699294006,90.21176356282471,179.55961659036592
30.11799769581858,47.43461007635171,116.58407075745336,131.97933163205428
31.60236122930232,51.590877775093986,112.3917467333033,158.54325493539116
29.771612319684262,64.1801214183944,100.55723052027214,115.64149652445451
33.0705519159867,53.50313535912658,75.21057106503639,184.71377632278666
63.50003399835791,56.99619188271946,82.26575210692374,80.67972029397019
49.343151742975294,59.76347582497857,90.63025587382782,136.05663265074378
45.0622540987964,54.53425572616625,112.92035095745837,151.98728227234105
25.298860301223883,83.33478767764926,122.82691564236376,106.35447902577019
26.580111340216305,55.37462046707183,124.13904555148247,148.80048192481888
24.64814456443006,55.91008782155228,74.25496004680815,221.11529758621168
25.334054233662307,55.20154754549243,97.90280873375099,209.2552542293048
26.30349451775731,47.154465817548314,116.31265539545583,226.23061661635475
26.740524115628148,46.87704560262752,94.47379379015331,209.46090606305805
27.74185537256303,43.74769457355345,117.97782957363972,204.83218370894846
37.05037520482408,83.63249810183117,82.92212760632057,79.83669736899547
38.85900219631435,42.424263071536224,140.1363978774778,96.61393973545884
38.50997341607697,44.48891589234446,156.56751593100228,95.67192123458695
33.86667495693401,48.2969797201652,173.50697318965402,106.56895710588631
33.164738453918865,59.112574222818175,140.64104164353736,125.92073015298638
25.20597232976907,57.43446110951119,144.10676954843422,132.44347277951258
27.365906901869764,62.57846214456648,132.97306419117743,144.1867474628609
31.2389666725224,70.07697203474865,128.1785723919037,153.93298194043462
35.31372223756643,77.37234237050959,73.58378184341082,176.8049646849649
30.152886418049725,82.5856957434645,84.78015416361319,110.676267300826
26.61628664122422,93.77107136854576,75.3750574287315,87.67928284346982
30.367668011942474,68.90968736480431,114.61403221857064,96.82956468744476
26.948718220844597,78.64146318920454,94.71048260954224,126.09265535455845
26.62514750711918,62.54926388092725,106.23567059043143,176.2787868788564
30.436737396519273,39.21342172335538,116.05935384023084,141.7573730704403
31.072026764675325,46.88740162838507,84.95254638560391,199.73834974652758
30.957137466599562,54.49073465328435,103.02876521348637,125.32588887218881
27.130682194331353,68.58374280137504,80.50035751871303,148.32010355055354
29.634201947204488,66.13482603282861,71.09139245413118,134.70907540258293
31.569796115539567,65.84869439401913,94.80730392074696,109.40772885314675
64.05214017213984,69.93676364414642,66.98747957465233,82.46531489103272
23.220171690209995,109.59979732703493,71.17705675332412,122.33857078764768
25.206287042774647,96.84637756832687,79.18909897957582,128.95861036496086
26.47453059533197,52.498331951076395,114.61933401115132,122.41871825552471
29.966108293470214,40.1362822144722,93.69406974549887,148.06448395625966
24.84899975419578,58.31108295790607,80.80789847770453,148.34625129456236
25.639621700781458,46.5442238844556,98.34656155087845,160.5257789643961
29.374115433834778,46.182255324461664,105.7943786087818,97.14953859897702
29.17863480270583,44.92531529583811,123.72653763179507,100.46024479872416
29.21285698019028,50.2347323555798,128.75904687068646,110.70509382216476
48.70050866869076,69.07816191022867,81.35682577791323,84.30620192513864
48.82221043656219,69.83660993646382,99.59163983128973,97.54935291085135
37.12900500251627,63.01955243541143,96.49924462923168,148.9384516990715
39.56707168003507,62.52410893536434,112.99643393831134,94.40014371170258
28.007091331818614,80.28170080616609,110.42098504608317,116.44848133532062
27.466651490953012,43.18387133828685,112.91281559822,199.87809747895088
26.2330457678299,50.19067704082157,130.56734178432663,165.02119059878666
28.189440767992693,54.73648294130134,115.12353086035431,165.00562093116596
32.52465153263703,52.59915367004997,91.65277749895412,158.37941140023773
33.30825480264696,56.72332269325717,108.20045908468413,156.56281716431812
29.540913900782122,93.19792304787879,74.80113035695594,85.90173097635446
28.386891545988043,68.17084640853471,95.04559432336197,138.21050415712634
29.05079154458189,68.06411463817022,75.50284156593389,201.22724150013056
26.384132329427274,57.48214793046437,116.58237726974471,176.88392141209644
27.099719558872394,56.22065169576786,131.45149941865938,94.59121291604161
30.520460021647903,56.92189119339437,96.38282459522189,164.1607455548264
28.193686157583173,45.651954029861066,86.0553350692373,204.0701571706665
31.828925354701347,43.543993977694456,99.02179183866855,195.34655514779894
34.41302790069968,43.87349017612554,98.47742056054874,195.93013411132716
24.66933331623172,58.53354050851638,65.84813712098841,259.80242432364076
25.526618805705375,97.42581423772464,80.08408323689716,80.40518200164414
25.39963947896295,104.73259578710599,62.73332418743077,140.59101529816724
25.40105204276647,112.76349298427674,81.35723104041847,156.09428459416324
28.406785152718523,85.34869389980561,97.269090076395,165.20159728216498
24.796003673458056,74.36732374708346,88.06967813143955,170.97629125464056
28.158315288073336,54.46049060018576,96.96013787876524,140.7105979962177
29.72178700807671,53.64071413000927,98.17393263320155,158.8845817493808
24.59620567068975,49.24211783769095,104.59805326053302,165.68263747542613
28.609521514876175,46.172901081957335,114.5798973846456,180.6959621600135
26.364588418736343,57.555915925831144,86.0618322083217,181.0724468027358
26.734824513456992,103.97226686711309,72.93802085321039,79.79658604819082
30.632785963071825,45.20945072278602,125.31247516386293,125.10768271241483
24.70485049121219,55.86370833468066,62.90209841500265,176.6444020268525
24.85913666537061,64.93125962191554,76.05109143998756,113.45789057017801
26.50367665740132,46.850966871539875,109.41236872255644,116.10935588646468
28.403033611312896,56.45040554146266,80.85955456196461,164.2113768235236
32.00727500041618,49.218919598666744,80.22976770450116,214.39763026566453
31.338074648451354,55.46717159976447,99.48212967906339,193.79192485871113
35.50780627215648,52.05297429701893,103.40161333792557,211.55050333883358
39.500999627231714,51.94936968268186,111.8377451724036,186.57886611527314
74.66828957221202,52.67446273520055,70.44866874805237,85.65027722650638
42.82958383107431,75.87984304470095,82.75956757618086,112.55828839790964
40.87601067378743,46.38884654623774,106.33812917088167,161.43622775471238
32.7180734407973,59.48519323267816,106.62459996279571,105.93017330635098
34.68962789644877,48.426288474896765,77.11513940194303,178.88938408686164
37.05675006797795,57.91423788749491,87.76014120670932,136.610286986383
33.89287829088852,50.54409689845964,86.12701314872523,167.7086357115086
32.65830031315983,54.22280874431537,69.57708723363962,212.79357275423342
25.87349622025774,67.6365192847674,79.52585149251128,155.58673299256054
27.959895811612316,63.424446534407444,73.20025683674959,143.9288688095367
24.565364294200435,104.52413929853925,74.53457999012704,79.81761469910457
25.792903569078156,56.08745331716695,139.4142591862389,113.22504914768379
25.767328926696983,51.760120972114365,153.5130730633577,106.35686819559174
26.16458707702999,55.85254362214195,86.46460968535557,189.66994245427173
26.381787725806753,51.62561198700226,105.55741281546868,143.23998300941486
26.644198300296686,49.335035863630374,130.2795557237412,120.81393398001615
26.9205505425234,61.89534607613352,72.13544320607888,207.68283016075063
25.7309809081879,47.72101989708724,90.04531873758481,219.62061159109578
25.336430704264927,61.03840854571734,65.52195297777129,235.52395488603992
25.453189465426576,55.50063507235293,94.80035418557281,239.47794229308033
49.05441444953105,82.3842432302723,69.17386235615042,82.82917824601752
28.66529073202169,61.91225615269044,134.9038158763898,90.12294622599548
32.508860480792514,68.3467303459172,97.59304471736472,138.670861022451
36.38991427740517,69.0578202831313,65.94927288513098,199.38468649958807
38.8475796600236,55.28139325632838,100.2888004428475,82.91657674433726
29.766668579125007,52.5755804274918,83.59186937253727,164.3420641368781
32.133874628822,60.95913301770132,80.25883956518685,142.3073845803014
31.02429709058479,55.5682339193463,89.9292775087931,173.90343935318177
24.97960399314051,57.6734628976636,117.91324877789631,125.02540111070073
25.147325497312227,47.636179178862726,83.48089837278745,195.6341061324062
49.05084069644847,79.0081052125395,74.45491795838964,80.92783441459368
33.95712905319679,61.4070254780999,130.76782802729332,99.87981505211931
