9.92517,9.91649,9.91282,9.90826,9.90996,9.91542,9.90980,9.90829,9.90701,9.91343,9.90891,9.90920,9.91694,9.91367,9.91410,9.90925,9.90959,9.91187,9.90895,9.90759,9.90726,9.91288,9.90996,9.90903,9.91762,9.91798,9.91963,9.91024,9.90929,9.90872,9.90835,9.90671,9.90627,9.92963,9.91305,9.91185,9.92600,9.92316,9.91846,9.91042,9.90859,9.91093,9.90858,9.90738,9.90697,9.91736,9.91105,9.90944,9.92103,9.91990,9.91651,9.91105,9.90865,9.91172,9.90841,9.90698,9.90730,9.91227,9.91108,9.90937
9.91947,9.91062,9.90751,9.90466,9.90675,9.91037,9.90638,9.90524,8.11111,9.90818,9.87333,9.90587,9.91109,9.90761,9.90885,9.90557,9.90626,9.90669,9.90542,9.59924,8.34580,9.90752,9.90630,9.90561,9.91174,9.91216,9.91461,9.90657,9.90595,9.90324,9.90497,9.90370,8.86985,9.92456,9.90935,9.90855,9.92031,9.91745,9.91321,9.90687,9.86604,9.90577,9.90506,9.90441,8.46263,9.91189,9.90736,9.90604,9.91515,9.91386,9.91121,9.90741,9.90528,9.90652,9.90486,9.90387,9.90487,9.90696,9.90758,9.90600
9.91477,9.90576,9.90308,7.92526,8.23844,9.18940,8.53665,7.92666,6.46690,9.90381,9.31806,8.22508,9.90625,9.42339,9.90447,7.85898,8.09736,9.90237,8.60892,7.57587,8.59133,9.90306,7.21323,7.66625,9.90686,9.90732,9.91047,8.06983,8.70658,9.89863,8.51559,8.33364,7.48802,9.92034,7.47588,7.73409,9.91561,9.91273,9.90883,9.90389,8.35937,8.72588,8.63678,8.19621,7.16632,9.90731,8.70343,8.25427,9.91029,9.90884,9.90680,9.70914,7.78939,9.90217,9.70002,8.42254,7.01069,9.90252,8.64370,8.60193
7.21647,6.37346,6.01519,6.36245,5.46774,6.85179,6.46620,5.49232,5.18838,7.64234,4.23448,5.81745,6.77974,8.04942,6.28128,6.84219,6.05908,6.27100,6.21362,4.33472,4.83019,5.95604,6.75424,7.04521,6.98134,5.72151,6.62192,6.18965,5.91343,6.04264,7.45372,6.35064,5.62314,5.71256,5.87482,5.90181,6.96457,7.83539,7.11404,5.35158,6.28187,5.76929,6.60502,5.78229,5.22216,5.01211,5.08574,4.93488,6.86457,5.18315,5.89846,6.00239,5.35615,6.21756,5.60213,5.88375,3.95493,6.36470,6.72077,5.06169
2.30725,3.50383,3.96960,3.98216,4.98294,3.40802,3.50157,4.67310,4.06949,2.17365,3.25863,3.76528,2.94433,2.44198,3.24769,2.64633,3.41382,3.71782,2.73541,4.72919,3.37836,3.84470,2.83624,2.35919,2.99177,3.75507,3.23492,2.64305,3.55199,3.92988,2.77009,4.17836,3.20414,3.81759,3.70961,2.83260,2.78755,1.93412,2.93364,3.42121,2.87938,4.88915,2.41739,4.74215,2.91144,4.11439,4.26888,3.79014,3.12066,4.24514,3.65455,2.52477,3.59859,3.40530,2.32695,3.51444,4.27446,3.12425,3.23022,4.58753
1.35476,0.97437,0.87360,1.23059,0.00000,1.33712,0.93605,1.61867,2.43013,0.88169,2.95340,1.82567,1.07120,0.87053,1.32389,1.84443,1.49558,0.90568,1.87851,2.89241,1.72123,1.11823,2.36319,2.12199,0.83205,1.31350,0.94160,2.63756,1.25102,0.33584,0.30616,0.66749,1.93220,1.43115,2.56187,2.58604,1.13616,1.13766,0.50854,0.38369,1.71108,1.84524,1.67320,0.51345,2.41720,1.76524,1.20205,2.24341,0.91887,1.67258,1.29625,0.91425,2.42542,1.30463,1.79029,1.76498,1.40895,1.68284,0.59172,1.40667
0.43185,0.86846,0.86829,0.00035,1.00545,0.91255,0.00149,0.13505,1.23428,1.09640,0.00000,0.00000,0.94485,0.76148,0.94267,0.69699,1.00846,0.81571,0.38504,0.76447,0.00000,0.25492,0.73964,0.66608,0.52811,0.37362,1.05166,0.00000,0.14216,1.48102,0.78856,0.00010,0.50277,0.57813,0.02335,0.60298,0.75877,0.66504,1.10481,0.44576,0.74457,0.37176,0.83366,0.28078,1.20146,0.59098,0.41025,0.00000,0.85096,0.28505,0.82644,0.94008,0.32733,0.37302,0.38612,0.06142,0.91709,0.27871,0.61892,0.00000
1.23592,0.38305,0.88914,0.51225,0.26482,0.32023,0.84595,0.10412,0.00000,0.42232,0.29638,0.47816,0.21343,0.37902,0.30242,0.00420,0.00000,0.96472,0.00262,0.00000,0.81978,1.41020,0.00084,0.26121,1.21039,0.81245,0.34784,0.40755,0.45139,0.18040,0.42539,0.03453,0.00000,0.80601,0.00165,0.86047,0.93846,0.83299,0.30939,0.54452,0.45933,0.47161,0.00033,0.63694,0.08107,0.70369,0.25457,0.83912,0.91557,0.64911,0.28464,0.00000,0.55946,0.71644,0.47493,0.58745,0.10162,0.99689,0.02296,0.33885
0.28918,1.13433,0.87762,0.00043,0.04377,0.66658,0.50494,0.68047,0.00000,0.58753,0.30166,0.19210,0.93609,1.38920,0.88711,0.39899,0.10581,0.19511,0.86511,0.43572,0.00000,0.79511,0.38135,0.06296,0.66006,1.00077,0.68147,0.00830,0.51715,1.33402,0.20392,0.84505,0.00105,0.81338,0.77088,0.00193,0.55454,0.72325,1.39812,0.01836,0.01637,1.20265,0.00871,0.00802,0.00000,1.29630,0.01359,0.02369,0.92730,0.71421,1.41837,0.39052,0.06433,1.35748,0.48325,0.01039,0.00000,0.35668,0.05106,0.39815
1.13251,0.38669,0.50354,0.74033,0.05664,1.42532,0.06713,0.26973,0.00000,0.87409,0.02720,0.39360,0.89701,0.28851,1.02727,0.01217,0.00000,1.33660,0.01595,0.02241,0.00000,0.28273,0.24259,0.11244,1.13625,0.54474,0.81387,0.42783,0.03731,0.28693,0.11062,0.23746,0.00142,0.55713,0.00192,0.03986,0.58964,1.12380,1.02251,0.24662,0.04182,0.24364,0.86532,0.44524,0.00000,0.42936,0.79450,0.04682,0.17636,1.44850,0.52511,0.01327,0.01614,0.31161,0.07879,0.03474,0.00000,1.21163,0.34552,0.00174
0.74771,1.15812,0.57743,0.37584,0.50743,0.25173,0.15229,0.03055,0.00068,1.50382,0.03931,0.27433,0.63864,1.44533,0.85971,0.85572,0.48801,0.32281,0.02810,0.24538,0.00000,0.80947,0.04760,0.33066,0.20251,0.93298,1.64903,0.12725,0.04380,1.65529,0.59378,0.06343,0.00212,0.87615,0.01358,0.06011,1.19730,0.39025,0.10888,0.27563,0.39126,1.35847,0.01800,0.04863,0.00113,0.52363,0.34082,0.54863,1.50728,0.30799,0.52993,0.55939,0.48817,1.05386,0.13893,0.05372,0.00035,0.55640,0.60668,0.00346
0.62921,0.76836,1.29313,0.00122,0.24056,0.80520,0.19620,0.37932,0.00339,0.45601,0.70088,0.03186,1.07352,1.01148,0.46108,0.05686,0.05043,1.03120,0.38613,0.40805,0.00036,0.84071,0.07719,0.16581,1.19811,1.31849,0.40479,0.06697,0.05080,0.54769,0.15867,0.66406,0.00346,1.55296,0.88964,0.07016,0.48921,1.41855,1.11057,0.07642,0.06442,0.67133,0.11319,0.33888,0.00249,1.38843,0.03446,0.09942,0.18030,0.76041,1.01763,0.06678,0.07452,0.59687,0.16632,0.48955,0.00134,1.17718,0.07511,1.00530
