states: location[$x],states: location[$y]
0.5490575767772742,0.0
0.6524414170312021,0.0
0.8632622027479826,0.21444318024852996
1.2758530338656002,0.8470373775988873
1.7589399594429538,1.356102048532133
2.410664787954917,2.10727599896602
1.5203232114029137,1.1164945530023043
0.5827279075771264,1.5191465698695552
1.1328357429516287,2.2044412893641177
1.554272557411644,2.2044412893641177
1.70973416816568,2.909308996278581
2.54968803701769,3.1078357776206706
3.1058888775015383,3.1078357776206706
3.455999006299515,4.073397365049736
4.319051871300261,3.907509494574896
4.3205330884377995,3.9870420342147304
3.9357690362174527,3.735002138553028
3.94471640588152,4.215769299418806
3.9034954790516396,3.591297277731996
4.3459402495948005,2.926009732266417
4.634869660417602,3.359046590212394
4.905916500775867,3.125956521666048
4.9470895860359265,3.3220003923596293
4.969735710383935,3.6990615665158004
4.981842331922226,2.8980525679563343
4.979231586428713,2.8980525679563343
5.009997014522563,3.4417825034891396
5.018765847916283,3.907195960780754
5.047529493300952,3.907195960780754
5.093341034394514,3.8122326607142694
5.145791347817952,4.020907657024647
5.0575104726655145,4.579525554218929
5.01392859890773,4.8391686345792335
4.9970745389188345,4.95518059567619
4.9972853005634,4.992805433329815
4.987563711611512,4.977581244859343
4.987563711611512,4.976703001040079
4.9899726425326225,4.970677060684731
5.001520450530336,4.9829015272993615
5.009255361882502,4.994160565719877
5.026906926112588,4.994160565719877
5.040207217564086,4.987972892056621
5.058195419857058,5.009999420121184
5.021134910880379,5.0131268509744835
5.027351393936401,5.020810519586394
5.027351393936401,5.020810519586394
5.034133647732747,5.010588550410369
5.053150291982344,5.025987886058459
5.099742785261101,5.025987886058459
5.127453887537777,5.061969923215526
0.3650142543610578,0.7419572526815539
0.44942266015836363,1.3202026806178186
1.0602598402162442,1.4727278571803224
1.0239209004039658,2.1144617605967304
1.4361964188285,2.828603517648119
2.17092650020072,2.1110115338836097
2.7474599641087902,1.6612276907063983
3.70131315080137,2.1497088876319372
3.3922701973822686,2.7303174132483177
3.94699354747788,3.10354118719593
4.364732244360567,4.069474455778166
4.615502377289562,4.256222017117316
4.792501181294078,4.763950899375879
4.968777982138588,4.99789413709366
4.989026510009022,5.006174547568373
4.994839606633055,5.018422732721156
4.997651531891621,5.042650236581049
5.0065215369197835,5.095274631098172
5.013390494478468,5.136759041219364
5.030563429610566,5.282671809959944
5.030563429610566,5.389503172329213
5.065706525306447,5.489107168803484
5.114472406155972,5.720182659559839
5.171984275012758,6.125875975632578
5.327997029070663,6.229629486310357
5.65471690088458,6.577568076360055
5.957636523721903,5.7856081809972295
6.216386611512251,6.05108040539471
6.216386611512251,6.6094948640471
5.9478146066566655,7.0421759636544135
6.372919861117533,7.018292380598098
6.825839472923832,7.4864015549147
7.17263173612413,8.452401156995752
7.590909466013466,8.86422371225488
8.058047541133567,9.199078494282594
8.391543302562718,9.613407928226776
9.276505504337324,10.0
9.435360111199525,10.0
10.0,10.0
10.0,10.0
9.878455366658795,10.0
10.0,10.0
10.0,10.0
10.0,10.0
10.0,9.42581861359925
10.0,9.649568186708109
10.0,9.92758273336224
10.0,10.0
10.0,8.992664041191528
10.0,8.701490523240217
0.0,0.4483409692482755
0.9156633491848825,0.7784222281872873
0.9156633491848825,1.0314513956790425
0.9156633491848825,1.4703706951703923
1.1255006090032962,0.8847995411210848
1.600169901457921,1.2481332269179661
2.0492805022700766,1.2481332269179661
2.6353427432263423,1.558456393120312
2.6353427432263423,1.0275818067769578
2.5408265761885818,2.0368730822404943
3.0357549703966185,2.3708956214412575
2.8839987834483543,2.9047497592113425
3.682114138490339,3.0122248534793203
3.7330733852740936,3.1580831538303924
3.988106361347158,2.364224771573443
4.375814920623338,2.3642164716827376
4.531230171659465,2.8633950701190045
4.8819316837537885,2.3684242151434365
4.997013679702462,2.7146592894620176
4.991345376196983,3.573278230805797
4.993693546064534,3.573278230805797
5.005196029606999,2.989591533837662
5.008175434238631,3.9300443454678224
5.020212912435074,4.2432843710870545
5.037714709971095,4.746604080052943
5.060315366271726,4.685066370940209
5.130557697524131,4.723951439546998
5.029196458544843,4.872759380516316
5.050857941314068,4.950146387010093
5.072181490863423,4.972746213579231
5.127112876012908,5.00687171825005
5.215047518365625,5.007860182738417
5.4368402425602005,5.0190843584734335
5.857862148285118,5.025750674561902
5.857862148285118,5.025750674561902
6.383695407325699,5.040424700533214
7.275471480068469,5.075122009907081
7.275471480068469,5.114454742666456
7.640409852639453,5.188591910106557
8.403436938450994,5.188591910106557
8.60808601433811,5.320039590891008
8.60808601433811,5.556233585462238
8.05111681305677,6.045560747179498
8.438971123073344,6.36133989321239
9.445111851325427,6.035906834416811
9.901996329487549,6.203115741498833
9.901996329487549,6.203115741498833
9.901996329487549,6.203115741498833
10.0,6.703384578656415
10.0,7.154307955832042
0.522669188772785,0.11352990808079497
1.0458133586310052,0.22583403955421233
1.4447097207833715,1.2164915567224006
1.4750439630409526,2.2019322258064227
2.0563659645962886,2.833746776841407
2.6357994109452543,3.378029750756679
3.5331764310289313,3.8620699679485315
4.080310494542359,3.8620699679485315
4.362924365803464,4.011377547592299
4.362924365803464,4.303468176494671
4.230848752019219,3.888155193045206
4.238391017861356,4.167046416446142
4.697151202942371,4.115360118011947
4.650122434053768,4.450481187716441
4.77778969793225,4.921078992034379
4.945342184783753,4.921078992034379
4.9707338884767776,4.986239503311621
4.98804460507201,5.006232351801251
4.999534383476306,5.009537360134515
5.0066811981027985,5.011862461210108
5.0066811981027985,5.0226212814269475
5.00553702175933,5.042867833687919
4.997516015768266,5.082168876266017
5.0035811730212645,5.108968542149589
5.0035811730212645,5.177654293823814
5.0035811730212645,5.3634628996513625
4.990457981674638,5.705747533907152
4.999252443405961,5.705747533907152
5.0023598827333,5.160515698187615
5.006868145747175,5.009050999557947
5.016080834287985,5.010398800838142
5.021361549048832,5.010036013330873
5.052719849486664,5.010036013330873
5.115390910337309,4.996817545105884
5.006907930431795,5.007407928398733
5.017856998126821,5.01684735994942
5.026351852657673,5.034003923954955
4.990576393359334,5.073038028606962
