18.97454,18.07338,16.87568,15.29770,18.69927,16.32914,16.77425,17.65945,16.42597,18.36506,16.98472,16.11695,18.38221,16.84495,16.10040,18.10628,19.82533,17.46460,19.00789,19.95517,18.99698,16.34332,19.31463,18.81445,18.58893,16.69308,18.78538,17.74314,16.70530,16.03398,15.76450,19.36581,17.51601,14.81936,16.68626,16.22550,14.60923,17.00981,19.81030,18.96815,16.98161,17.95665,17.93612,17.06273,15.56868,17.69978,17.23446,19.66615,19.66154,14.83180,18.49085,15.60654,14.49976,14.94698,18.18232,19.04559,17.16774,16.00877,15.67732,20.04794
21.12893,20.63463,19.61242,18.40979,21.01983,19.17158,19.62946,20.37178,19.41102,20.88777,19.81634,19.06973,20.90778,19.61982,19.02971,20.74445,21.46687,20.11802,21.07558,21.40312,20.95689,19.22470,21.17984,20.98478,20.99969,19.51907,21.21061,20.48664,19.61809,18.93651,18.85465,21.18271,20.31353,17.88137,19.53623,19.19794,17.80959,19.71505,21.56091,21.17601,19.79877,20.49475,20.54859,19.89458,18.69780,20.34580,20.01060,21.29695,21.41522,17.98939,20.95257,18.67238,17.69407,18.03780,20.77905,21.06124,20.02777,18.87445,18.72070,21.44513
21.75277,21.68315,21.49889,21.03328,21.75254,21.30756,21.38622,21.65560,21.20291,21.74503,21.44344,21.16948,21.74302,21.48585,21.37152,21.76464,21.81881,21.63957,21.74625,21.74749,21.73557,21.30733,21.74837,21.74329,21.73906,21.45573,21.74302,21.75061,21.41739,21.23380,21.09278,21.74831,21.56663,20.50877,21.34895,21.20357,20.52464,21.52035,21.75198,21.81729,21.48682,21.68101,21.68083,21.47143,20.94618,21.68146,21.52005,21.74931,21.74966,20.67136,21.73297,21.17932,20.46099,20.67961,21.73922,21.74881,21.45040,21.21236,21.04751,21.74866
21.73811,21.73231,21.75352,21.75548,21.74217,21.74967,21.74774,21.74623,21.74352,21.73519,21.75122,21.74583,21.73645,21.75165,21.75574,21.82323,21.82416,21.74672,21.73653,21.73227,21.74964,21.74204,21.74104,21.73524,21.72613,21.75718,21.71738,21.82570,21.84378,21.74844,21.74879,21.74065,21.74366,21.67902,21.75367,21.74678,21.66596,21.74650,21.72971,21.82690,21.83846,21.73191,21.73782,21.75235,21.74583,21.73909,21.75101,21.74309,21.73589,21.68348,21.71397,21.83986,21.75295,21.67945,21.74255,21.74134,21.74362,21.74644,21.75537,21.73251
21.70784,21.69376,21.73246,21.74292,21.71498,21.72473,21.72958,21.71601,21.74367,21.70640,21.73764,21.73243,21.71218,21.73081,21.72571,21.80460,21.78799,21.70951,21.70632,21.67074,21.74916,21.71764,21.70511,21.71490,21.69765,21.73087,21.68779,21.81901,21.85138,21.72322,21.73458,21.68195,21.74377,21.73877,21.74606,21.73315,21.72368,21.72464,21.67707,21.82637,21.84672,21.69624,21.71234,21.72930,21.74577,21.70971,21.73582,21.69852,21.68457,21.71868,21.68713,21.84196,21.85212,21.71631,21.71490,21.70195,21.74361,21.72657,21.74662,21.68940
21.67052,21.65554,21.69019,21.71751,21.66932,21.68424,21.67667,21.67808,21.74326,21.66855,21.70418,21.70659,21.68747,21.68016,21.68176,21.79519,21.77526,21.66663,21.65180,21.62339,21.74766,21.66644,21.66744,21.67802,21.66607,21.68438,21.65618,21.81590,21.82903,21.67557,21.69708,21.63762,21.74305,21.70687,21.70895,21.68662,21.68457,21.68645,21.64295,21.80421,21.82931,21.65700,21.68432,21.68641,21.74515,21.67783,21.70732,21.66572,21.64713,21.67506,21.66557,21.82635,21.84393,21.67262,21.67155,21.64756,21.74283,21.68557,21.72580,21.65830
21.64219,21.61112,21.66247,21.69625,21.63775,21.64848,21.63781,21.62970,21.74181,21.62958,21.68102,21.68696,21.66869,21.64773,21.64043,21.77506,21.77185,21.63145,21.61857,21.59077,21.74505,21.62912,21.64265,21.65001,21.63068,21.65358,21.64147,21.79695,21.82172,21.63600,21.65495,21.60414,21.74141,21.67418,21.68788,21.66792,21.65097,21.66063,21.62407,21.79218,21.81785,21.62165,21.65110,21.65191,21.74374,21.64903,21.68650,21.64102,21.61447,21.64232,21.63788,21.80829,21.83648,21.63795,21.62520,21.60584,21.74097,21.64516,21.69941,21.62988
21.62690,21.58645,21.63690,21.67049,21.61635,21.62675,21.59170,21.58318,21.73939,21.60213,21.65875,21.67160,21.66007,21.62713,21.61664,21.77104,21.77690,21.61047,21.58905,21.56938,21.74179,21.60169,21.62580,21.63681,21.59957,21.63366,21.63568,21.79087,21.81768,21.61084,21.61836,21.57550,21.73893,21.64591,21.67134,21.64586,21.62006,21.62747,21.60909,21.78890,21.80229,21.58652,21.62616,21.61152,21.74159,21.62936,21.66307,21.63017,21.59871,21.61287,21.62462,21.79118,21.82674,21.60740,21.59427,21.57634,21.73815,21.61114,21.67570,21.61559
21.62445,21.56804,21.61724,21.63988,21.59844,21.60706,21.56478,21.56248,21.73597,21.57568,21.63298,21.65360,21.65660,21.61267,21.60290,21.77450,21.78667,21.58521,21.56980,21.55299,21.73803,21.57865,21.61060,21.62377,21.58130,21.61424,21.62882,21.78907,21.81399,21.59360,21.58917,21.55564,21.73577,21.62837,21.66216,21.62999,21.59596,21.60478,21.59754,21.78667,21.79528,21.56423,21.60870,21.58613,21.73873,21.62009,21.64550,21.61983,21.58571,21.58965,21.62237,21.77314,21.82385,21.58086,21.55915,21.55532,21.73471,21.58886,21.65552,21.60998
21.62041,21.55480,21.60611,21.61589,21.59185,21.58609,21.54904,21.54684,21.73207,21.56542,21.61813,21.64692,21.66246,21.59657,21.59425,21.77657,21.80197,21.57079,21.55396,21.53315,21.73397,21.56261,21.60613,21.62077,21.56900,21.60157,21.62257,21.78451,21.81312,21.58018,21.56305,21.53771,21.73211,21.60999,21.65589,21.62076,21.57200,21.59031,21.58517,21.78911,21.78940,21.54830,21.59941,21.56582,21.73544,21.62235,21.63964,21.61723,21.57278,21.56935,21.62129,21.77621,21.81582,21.56275,21.53782,21.53380,21.73072,21.57967,21.64382,21.60950
